"modelname","modeltype","lppd"
"allmonuments","power_law",-1.82972899199471
"allmonuments","power_law",-2.77270990094453
"allmonuments","power_law",-3.32596872908481
"allmonuments","power_law",-4.61305335149142
"allmonuments","power_law",-3.40627086376402
"allmonuments","power_law",-2.67998180083324
"allmonuments","power_law",-1.89989434123991
"allmonuments","power_law",-3.29757162785394
"allmonuments","power_law",-2.81732470084341
"allmonuments","power_law",-2.41046442077049
"allmonuments","power_law",-2.22960609653545
"allmonuments","power_law",-3.14689919263335
"allmonuments","power_law",-2.77145963074398
"allmonuments","power_law",-2.66130742468856
"allmonuments","power_law",-3.70689588799859
"allmonuments","power_law",-3.00222731008121
"allmonuments","power_law",-2.32439249453713
"allmonuments","power_law",-2.65325076879656
"allmonuments","power_law",-3.57909524904965
"allmonuments","power_law",-3.03437063064497
"allmonuments","power_law",-3.38413880558877
"allmonuments","power_law",-3.26581032753237
"allmonuments","power_law",-2.69666604753812
"allmonuments","power_law",-3.60378022542967
"allmonuments","power_law",-3.62738555640861
"allmonuments","power_law",-2.97668759652489
"allmonuments","power_law",-2.72388995387406
"allmonuments","power_law",-2.24715433897751
"allmonuments","power_law",-2.99113803249086
"allmonuments","power_law",-2.7063831518109
"allmonuments","power_law",-2.37569473251337
"allmonuments","power_law",-3.23554113379393
"allmonuments","power_law",-2.67289262917398
"allmonuments","power_law",-2.90905566106331
"allmonuments","power_law",-2.22009807015916
"allmonuments","power_law",-2.20300791645604
"allmonuments","power_law",-2.20786662951461
"allmonuments","power_law",-2.70379155587129
"allmonuments","power_law",-3.61857490229409
"allmonuments","power_law",-2.62690973561032
"allmonuments","power_law",-4.48665383578813
"allmonuments","power_law",-3.28054609183267
"allmonuments","power_law",-2.56646440074537
"allmonuments","power_law",-2.32556331601434
"allmonuments","power_law",-3.24428841333875
"allmonuments","power_law",-2.25412398974517
"allmonuments","power_law",-6.76239569110024
"allmonuments","power_law",-2.41665956880944
"allmonuments","power_law",-3.79406763366358
"allmonuments","power_law",-2.11247035606662
"allmonuments","power_law",-3.01163653421296
"allmonuments","power_law",-2.37789982001236
"allmonuments","power_law",-2.78022684466578
"allmonuments","power_law",-2.97319574242603
"allmonuments","power_law",-3.33683768294648
"allmonuments","power_law",-2.50261640239177
"allmonuments","power_law",-3.89275506216958
"allmonuments","power_law",-2.60436963430755
"allmonuments","power_law",-2.43433057614968
"allmonuments","power_law",-3.7285910351632
"allmonuments","power_law",-2.36535111664673
"allmonuments","power_law",-3.74159905160309
"allmonuments","power_law",-2.59442523336219
"allmonuments","power_law",-2.24138724333771
"allmonuments","power_law",-2.61532809597158
"allmonuments","power_law",-2.80052578492672
"allmonuments","power_law",-2.56411355865816
"allmonuments","power_law",-1.83078551017325
"allmonuments","power_law",-2.11970936986606
"allmonuments","power_law",-2.21556097961571
"allmonuments","power_law",-2.29395920119184
"allmonuments","power_law",-2.45603397593653
"allmonuments","power_law",-2.122936218636
"allmonuments","power_law",-1.83290381673185
"allmonuments","power_law",-3.55917681795661
"allmonuments","power_law",-2.31568158316069
"allmonuments","power_law",-2.12760037380221
"allmonuments","power_law",-2.61327344088805
"allmonuments","power_law",-1.93713443522882
"allmonuments","power_law",-2.03829224524748
"allmonuments","power_law",-2.56677404893479
"allmonuments","power_law",-2.75154479244012
"allmonuments","power_law",-2.5036366888346
"allmonuments","power_law",-2.98220587439776
"allmonuments","power_law",-3.81758331779546
"allmonuments","power_law",-2.57700436894684
"allmonuments","power_law",-3.00257910870818
"allmonuments","power_law",-3.13061637413358
"allmonuments","power_law",-3.36335585337282
"allmonuments","power_law",-2.77565045495579
"allmonuments","power_law",-4.07616870487062
"allmonuments","power_law",-4.23631263084483
"allmonuments","power_law",-3.26384199799233
"allmonuments","power_law",-3.30426553175232
"allmonuments","power_law",-2.83467751748228
"allmonuments","power_law",-4.9102968498751
"allmonuments","power_law",-3.00132755471157
"allmonuments","power_law",-2.88400352559497
"allmonuments","power_law",-3.2944646018679
"allmonuments","power_law",-3.43782606827866
"allmonuments","power_law",-3.43267188670968
"allmonuments","power_law",-3.02813363447809
"allmonuments","power_law",-3.64824038707948
"allmonuments","power_law",-2.12561161077091
"allmonuments","power_law",-2.6029838412315
"allmonuments","power_law",-2.475061175598
"allmonuments","power_law",-3.11215423851906
"allmonuments","power_law",-2.45598595143172
"allmonuments","power_law",-2.58077752387335
"allmonuments","power_law",-2.23743808449757
"allmonuments","power_law",-2.31328722959057
"allmonuments","power_law",-2.71497636049304
"allmonuments","power_law",-1.58561989494948
"allmonuments","power_law",-3.05152385841854
"allmonuments","power_law",-2.72373583738459
"allmonuments","power_law",-2.07748413288139
"allmonuments","power_law",-2.07209164411808
"allmonuments","power_law",-2.29164043961027
"allmonuments","power_law",-2.45283483802107
"allmonuments","power_law",-1.91626165538457
"allmonuments","power_law",-2.90720500248698
"allmonuments","power_law",-2.5692314244529
"allmonuments","power_law",-3.42569122412779
"allmonuments","power_law",-2.89061449066214
"allmonuments","power_law",-3.60819513430472
"allmonuments","power_law",-2.2048521149954
"allmonuments","power_law",-2.78843027249657
"allmonuments","power_law",-2.74197956671892
"allmonuments","power_law",-2.48250073048032
"allmonuments","power_law",-2.81143128086863
"allmonuments","power_law",-2.78583457947076
"allmonuments","power_law",-2.83802872657197
"allmonuments","power_law",-3.08783359494883
"allmonuments","power_law",-2.61327321133088
"allmonuments","power_law",-3.02415475851684
"allmonuments","power_law",-2.20397620586555
"allmonuments","power_law",-2.40517085490555
"allmonuments","power_law",-2.48689720632814
"allmonuments","power_law",-2.82066312812605
"allmonuments","power_law",-3.98608886905701
"allmonuments","power_law",-3.03845705461999
"allmonuments","power_law",-2.58470783036407
"allmonuments","power_law",-2.65318497096027
"allmonuments","power_law",-4.29193185588441
"allmonuments","power_law",-3.01074170202625
"allmonuments","power_law",-2.57192687807138
"allmonuments","power_law",-2.24617423184922
"allmonuments","power_law",-2.67112236944178
"allmonuments","power_law",-2.59340265999092
"allmonuments","power_law",-2.7257634275121
"allmonuments","power_law",-2.8834478159072
"allmonuments","power_law",-3.00396297705838
"allmonuments","power_law",-5.92786278019852
"allmonuments","power_law",-3.28257703633238
"allmonuments","power_law",-2.83517419975338
"allmonuments","power_law",-2.56256879215403
"allmonuments","power_law",-2.68134429135838
"allmonuments","power_law",-2.69629159070244
"allmonuments","power_law",-3.88614814851502
"allmonuments","power_law",-2.56421373527993
"allmonuments","power_law",-1.87714680576914
"allmonuments","power_law",-2.03334197469708
"allmonuments","power_law",-2.83149061238344
"allmonuments","power_law",-2.43703301860473
"allmonuments","power_law",-3.25101223786635
"allmonuments","power_law",-1.78331354692762
"allmonuments","power_law",-3.34518691683837
"allmonuments","power_law",-2.78218414519604
"allmonuments","power_law",-3.08418744457745
"allmonuments","power_law",-2.55077003287114
"allmonuments","power_law",-2.05889329592343
"allmonuments","power_law",-2.59814355171496
"allmonuments","power_law",-2.03354466719697
"allmonuments","power_law",-3.25989108427233
"allmonuments","power_law",-3.40482662012915
"allmonuments","power_law",-2.58329171845738
"allmonuments","power_law",-3.67997623826771
"allmonuments","power_law",-2.74673102883264
"allmonuments","power_law",-2.30629446795323
"allmonuments","power_law",-4.86547757969396
"allmonuments","power_law",-2.3154366677359
"allmonuments","power_law",-2.39480019126788
"allmonuments","power_law",-3.70696459752831
"allmonuments","power_law",-3.1025866194879
"allmonuments","power_law",-2.21319610718613
"allmonuments","power_law",-2.95289336868496
"allmonuments","power_law",-2.36727901995722
"allmonuments","power_law",-2.71709610672797
"allmonuments","power_law",-2.04061739441759
"allwalls","power_law",-2.23927538062372
"allwalls","power_law",-2.83753271391564
"allwalls","power_law",-2.56168942237773
"allwalls","power_law",-3.91152715104128
"allwalls","power_law",-8.84026319718961
"allwalls","power_law",-2.91586962327163
"allwalls","power_law",-4.35944910019385
"allwalls","power_law",-2.56667530318404
"allwalls","power_law",-2.54274208981712
"allwalls","power_law",-2.71674287778032
"allwalls","power_law",-2.58229785496464
"allwalls","power_law",-2.95999965211719
"allwalls","power_law",-2.19536495318434
"allwalls","power_law",-5.06520531842459
"allwalls","power_law",-3.0272886329468
"allwalls","power_law",-2.88219531578116
"allwalls","power_law",-2.19441029548244
"allwalls","power_law",-2.74767555580114
"allwalls","power_law",-3.05137165122504
"allwalls","power_law",-2.26109400446808
"allwalls","power_law",-2.79867890570624
"allwalls","power_law",-4.46484219247703
"allwalls","power_law",-2.37119902872094
"allwalls","power_law",-3.52629447568218
"allwalls","power_law",-2.45488632367326
"allwalls","power_law",-2.31308148362322
"allwalls","power_law",-2.37920135449255
"allwalls","power_law",-2.36229956816336
"allwalls","power_law",-2.91919468029277
"allwalls","power_law",-2.96015512343357
"allwalls","power_law",-2.75586071484116
"allwalls","power_law",-2.5629773292314
"allwalls","power_law",-2.65126801411247
"allwalls","power_law",-2.21153599338279
"allwalls","power_law",-2.57324578862928
"allwalls","power_law",-2.31343540837606
"allwalls","power_law",-2.81596603377273
"allwalls","power_law",-2.93901707867832
"allwalls","power_law",-2.80632158617664
"allwalls","power_law",-2.53926200825595
"allwalls","power_law",-2.67496238997039
"allwalls","power_law",-3.46853582348628
"allwalls","power_law",-3.04977989262369
"allwalls","power_law",-2.69054163876934
"allwalls","power_law",-2.74235441399245
"allwalls","power_law",-2.80343944399359
"allwalls","power_law",-2.95112953937964
"allwalls","power_law",-2.48016170161963
"allwalls","power_law",-2.4371592461849
"allwalls","power_law",-4.15614078980637
"allwalls","power_law",-2.96416090674103
"allwalls","power_law",-2.44941466806713
"allwalls","power_law",-2.63346142610379
"allwalls","power_law",-2.75521950383779
"allwalls","power_law",-2.53428179974112
"allwalls","power_law",-2.48575148590135
"allwalls","power_law",-2.68008996907426
"allwalls","power_law",-3.36778720783197
"allwalls","power_law",-3.02149346040418
"allwalls","power_law",-3.85486902036471
"allwalls","power_law",-2.98015943358274
"allwalls","power_law",-2.75222794934644
"allwalls","power_law",-1.81039618570115
"allwalls","power_law",-2.65971301323549
"allwalls","power_law",-2.97157056307931
"allwalls","power_law",-2.84549803474748
"allwalls","power_law",-3.01645996720288
"allwalls","power_law",-2.36863175273623
"allwalls","power_law",-3.3793795449854
"allwalls","power_law",-2.59422725709026
"allwalls","power_law",-3.47864199776441
"allwalls","power_law",-2.3651026063887
"allwalls","power_law",-3.23256626909921
"allwalls","power_law",-2.18159194217813
"allwalls","power_law",-3.18941613712294
"allwalls","power_law",-3.78884348808102
"allwalls","power_law",-2.56466589015032
"allwalls","power_law",-3.19613034929274
"allwalls","power_law",-2.25049787054806
"allwalls","power_law",-2.55494545279475
"allwalls","power_law",-2.78740869572522
"allwalls","power_law",-2.99401640320682
"allwalls","power_law",-3.81289548053217
"allwalls","power_law",-3.02925504888881
"allwalls","power_law",-2.6024156549942
"allwalls","power_law",-3.16584836042987
"allwalls","power_law",-4.55333128044243
"allwalls","power_law",-2.62149301960472
"allwalls","power_law",-2.63794735845166
"allwalls","power_law",-2.71962516289483
"allwalls","power_law",-3.10876967215896
"allwalls","power_law",-2.89738760738107
"allwalls","power_law",-2.77378676550108
"allwalls","power_law",-3.0667632082684
"allwalls","power_law",-3.49604698744112
"allwalls","power_law",-2.41952108858906
"allwalls","power_law",-2.88632267492889
"allwalls","power_law",-2.54751418390048
"allwalls","power_law",-2.64586634506647
"allwalls","power_law",-4.60426928308222
"allwalls","power_law",-2.48413369388954
"allwalls","power_law",-2.43421583880828
"allwalls","power_law",-2.03480331609675
"allwalls","power_law",-3.55458189752934
"allwalls","power_law",-3.14384272126536
"allwalls","power_law",-2.65758665229743
"allwalls","power_law",-2.26769669372057
"allwalls","power_law",-2.84594575709196
"allwalls","power_law",-2.58110195034886
"allwalls","power_law",-3.771910870764
"allwalls","power_law",-2.74481166904129
"allwalls","power_law",-2.80650964539452
"allwalls","power_law",-2.80987333669952
"allwalls","power_law",-2.56601937387843
"allwalls","power_law",-2.35183626316462
"allwalls","power_law",-2.06139609756606
"allwalls","power_law",-2.59282022179345
"allwalls","power_law",-2.52835976401965
"allwalls","power_law",-2.66212781603851
"allwalls","power_law",-2.36777024700967
"allwalls","power_law",-2.08026740370057
"allwalls","power_law",-3.06185219082857
"allwalls","power_law",-2.6562894303526
"allwalls","power_law",-2.56795293162322
"allwalls","power_law",-1.97349213964201
"allwalls","power_law",-2.8579230523154
"allwalls","power_law",-2.53131600540056
"allwalls","power_law",-2.94506227033276
