"chain","model","parameter","z"
3,"allwalls_nozero","scaling[5]",1.64584575990992
3,"allwalls_nozero","scaling[6]",1.4897124202323
3,"allwalls_nozero","scaling[7]",1.64119860060869
3,"allwalls_nozero","scaling[8]",1.53764403671743
3,"allwalls_nozero","scaling[9]",1.49129728632046
3,"allwalls_nozero","scaling[10]",1.56239002645468
3,"allwalls_nozero","scaling[11]",1.43234331798901
3,"allwalls_nozero","scaling[12]",1.65109475628479
3,"allwalls_nozero","scaling[13]",1.52867667142422
3,"allwalls_nozero","scaling[14]",1.58956846635953
3,"allwalls_nozero","scaling[15]",1.44798886502391
3,"allwalls_nozero","scaling[16]",1.6761509040047
3,"allwalls_nozero","scaling[17]",1.59795265820878
3,"allwalls_nozero","scaling[18]",1.40668645609688
3,"allwalls_nozero","scaling[19]",1.5245646898731
3,"allwalls_nozero","scaling[20]",1.55696081985276
3,"allwalls_nozero","scaling[21]",1.49808994229969
3,"allwalls_nozero","scaling[22]",1.64475926522123
3,"allwalls_nozero","scaling[23]",1.71881875201286
3,"allwalls_nozero","scaling[24]",1.53192838723007
3,"allwalls_nozero","scaling[25]",1.56991753564712
3,"allwalls_nozero","scaling[26]",1.6040729518686
3,"allwalls_nozero","scaling[27]",1.43696140270536
3,"allwalls_nozero","scaling[28]",1.51016438171517
3,"allwalls_nozero","scaling[29]",1.56111299899106
3,"allwalls_nozero","scaling[30]",1.46572133959616
3,"allwalls_nozero","scaling[31]",1.64642435033186
3,"allwalls_nozero","scaling[32]",1.60054573483419
3,"allwalls_nozero","scaling[33]",1.54152040299024
3,"allwalls_nozero","scaling[34]",1.57596713893263
3,"allwalls_nozero","scaling[35]",1.5947983831082
3,"allwalls_nozero","scaling[36]",1.59787602685015
3,"allwalls_nozero","scaling[37]",1.55993538754154
3,"allwalls_nozero","scaling[38]",1.48291960445186
3,"allwalls_nozero","scaling[39]",1.27644534678911
3,"allwalls_nozero","scaling[40]",1.43393850728626
3,"allwalls_nozero","scaling[41]",1.52773521733467
3,"allwalls_nozero","scaling[42]",1.51376453581337
3,"allwalls_nozero","scaling[43]",1.72133884329842
3,"allwalls_nozero","scaling[44]",1.36464820723543
3,"allwalls_nozero","scaling[45]",1.50178709132962
3,"allwalls_nozero","scaling[46]",1.63498291363931
3,"allwalls_nozero","scaling[47]",1.63296870431372
