"chain","model","parameter","z"
4,"filtmonuments_nozero","intercept[44]",1.39454074429004
4,"filtmonuments_nozero","intercept[45]",0.2539214398451
4,"filtmonuments_nozero","intercept[46]",0.499459446885727
4,"filtmonuments_nozero","intercept[47]",0.329444981217238
4,"filtmonuments_nozero","intercept[48]",0.213974248209764
4,"filtmonuments_nozero","intercept[49]",0.746570759026876
4,"filtmonuments_nozero","intercept[50]",0.641647219005009
4,"filtmonuments_nozero","intercept[51]",0.873838295543804
4,"filtmonuments_nozero","intercept0",0.772886447014656
4,"filtmonuments_nozero","scaling[1]",-0.777651836769529
4,"filtmonuments_nozero","scaling[2]",-0.737858927128086
4,"filtmonuments_nozero","scaling[3]",-0.0904103259961025
4,"filtmonuments_nozero","scaling[4]",-1.15746925406589
4,"filtmonuments_nozero","scaling[5]",-0.344180913198121
4,"filtmonuments_nozero","scaling[6]",-0.0251391903714089
4,"filtmonuments_nozero","scaling[7]",-0.806782775133536
4,"filtmonuments_nozero","scaling[8]",-0.937245962918105
4,"filtmonuments_nozero","scaling[9]",-1.13478391066465
4,"filtmonuments_nozero","scaling[10]",-1.69184211778975
4,"filtmonuments_nozero","scaling[11]",-0.618770021526673
4,"filtmonuments_nozero","scaling[12]",-1.38166589765324
4,"filtmonuments_nozero","scaling[13]",-0.315938583691348
4,"filtmonuments_nozero","scaling[14]",-1.83080371693597
4,"filtmonuments_nozero","scaling[15]",-0.0578516523976999
4,"filtmonuments_nozero","scaling[16]",-0.2188816613445
4,"filtmonuments_nozero","scaling[17]",-2.16773400847398
4,"filtmonuments_nozero","scaling[18]",-1.20707139889173
4,"filtmonuments_nozero","scaling[19]",-0.73209546334819
4,"filtmonuments_nozero","scaling[20]",-0.810607580051985
4,"filtmonuments_nozero","scaling[21]",-0.577316590670027
4,"filtmonuments_nozero","scaling[22]",-0.168544495412277
4,"filtmonuments_nozero","scaling[23]",-0.468516442292922
4,"filtmonuments_nozero","scaling[24]",-1.64951080109149
4,"filtmonuments_nozero","scaling[25]",-0.570160011771999
4,"filtmonuments_nozero","scaling[26]",-1.35891753982122
4,"filtmonuments_nozero","scaling[27]",-0.138495324473522
4,"filtmonuments_nozero","scaling[28]",-0.756129962305946
4,"filtmonuments_nozero","scaling[29]",-1.31625792845107
4,"filtmonuments_nozero","scaling[30]",-0.865083663828262
4,"filtmonuments_nozero","scaling[31]",-0.612937014749978
4,"filtmonuments_nozero","scaling[32]",0.637937484313247
4,"filtmonuments_nozero","scaling[33]",-1.64884367619486
4,"filtmonuments_nozero","scaling[34]",-0.186811878030245
4,"filtmonuments_nozero","scaling[35]",-1.69391214971194
4,"filtmonuments_nozero","scaling[36]",-0.666988470564326
4,"filtmonuments_nozero","scaling[37]",-1.21630787191848
4,"filtmonuments_nozero","scaling[38]",-1.0839707797273
4,"filtmonuments_nozero","scaling[39]",-0.691072822223735
4,"filtmonuments_nozero","scaling[40]",-0.676292777810601
4,"filtmonuments_nozero","scaling[41]",-1.33351983801224
4,"filtmonuments_nozero","scaling[42]",-0.828259887190358
4,"filtmonuments_nozero","scaling[43]",-0.940014048061841
4,"filtmonuments_nozero","scaling[44]",-1.21162627222654
4,"filtmonuments_nozero","scaling[45]",-0.548058637187678
4,"filtmonuments_nozero","scaling[46]",-0.588148186736836
4,"filtmonuments_nozero","scaling[47]",-1.41395980089641
4,"filtmonuments_nozero","scaling[48]",-0.426875387258771
4,"filtmonuments_nozero","scaling[49]",-0.876938678665314
4,"filtmonuments_nozero","scaling[50]",-0.896108285327168
4,"filtmonuments_nozero","scaling[51]",-0.963110141323949
4,"filtmonuments_nozero","scaling0",-0.847192285010408
4,"filtmonuments_nozero","sd0",-0.324036147628533
4,"filtmonuments_nozero","sd1",0.113893486751322
4,"filtmonuments_nozero","sigma_pop",0.558232107444282
4,"filtmonuments_nozero","size",-0.045369854419859
