"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Chile","2020","Total","Both Sexes","Lo Prado","City proper","Estimate - de facto","Final figure, complete","2020","104403","6"
"Chile","2020","Total","Both Sexes","Los Ángeles","City proper","Estimate - de facto","Final figure, complete","2020","218515","6"
"Chile","2020","Total","Both Sexes","Macul","City proper","Estimate - de facto","Final figure, complete","2020","134635","6"
"Chile","2020","Total","Both Sexes","Maipú","City proper","Estimate - de facto","Final figure, complete","2020","578605","6"
"Chile","2020","Total","Both Sexes","Melipilla","City proper","Estimate - de facto","Final figure, complete","2020","141612","6"
"Chile","2020","Total","Both Sexes","Ñuñoa","City proper","Estimate - de facto","Final figure, complete","2020","250192","6"
"Chile","2020","Total","Both Sexes","Osorno","City proper","Estimate - de facto","Final figure, complete","2020","173410","6"
"Chile","2020","Total","Both Sexes","Ovalle","City proper","Estimate - de facto","Final figure, complete","2020","121269","6"
"Chile","2020","Total","Both Sexes","Pedro Aguirre Cerda","City proper","Estimate - de facto","Final figure, complete","2020","107803","6"
"Chile","2020","Total","Both Sexes","Peñaflor","City proper","Estimate - de facto","Final figure, complete","2020","101058","6"
"Chile","2020","Total","Both Sexes","Peñalolén","City proper","Estimate - de facto","Final figure, complete","2020","266798","6"
"Chile","2020","Total","Both Sexes","Providencia","City proper","Estimate - de facto","Final figure, complete","2020","157749","6"
"Chile","2020","Total","Both Sexes","Pudahuel","City proper","Estimate - de facto","Final figure, complete","2020","253139","6"
"Chile","2020","Total","Both Sexes","Puente Alto","City proper","Estimate - de facto","Final figure, complete","2020","645909","6"
"Chile","2020","Total","Both Sexes","Puerto Montt","City proper","Estimate - de facto","Final figure, complete","2020","269398","6"
"Chile","2020","Total","Both Sexes","Punta Arenas","City proper","Estimate - de facto","Final figure, complete","2020","141984","6"
"Chile","2020","Total","Both Sexes","Quilicura","City proper","Estimate - de facto","Final figure, complete","2020","254694","6"
"Chile","2020","Total","Both Sexes","Quilpué","City proper","Estimate - de facto","Final figure, complete","2020","167085","6"
"Chile","2020","Total","Both Sexes","Quinta Normal","City proper","Estimate - de facto","Final figure, complete","2020","136368","6"
"Chile","2020","Total","Both Sexes","Rancagua","City proper","Estimate - de facto","Final figure, complete","2020","265211","6"
"Chile","2020","Total","Both Sexes","Recoleta","City proper","Estimate - de facto","Final figure, complete","2020","190075","6"
"Chile","2020","Total","Both Sexes","Renca","City proper","Estimate - de facto","Final figure, complete","2020","160847","6"
"Chile","2020","Total","Both Sexes","San Bernardo","City proper","Estimate - de facto","Final figure, complete","2020","334836","6"
"Chile","2020","Total","Both Sexes","San Joaquín","City proper","Estimate - de facto","Final figure, complete","2020","103485","6"
"Chile","2020","Total","Both Sexes","San Miguel","City proper","Estimate - de facto","Final figure, complete","2020","133059","6"
"Chile","2020","Total","Both Sexes","San Pedro de la Paz","City proper","Estimate - de facto","Final figure, complete","2020","145906","6"
"Chile","2020","Total","Both Sexes","SANTIAGO","City proper","Estimate - de facto","Final figure, complete","2020","503147","6,7"
"Chile","2020","Total","Both Sexes","Talca","City proper","Estimate - de facto","Final figure, complete","2020","236724","6"
"Chile","2020","Total","Both Sexes","Talcahuano","City proper","Estimate - de facto","Final figure, complete","2020","158345","6"
"Chile","2020","Total","Both Sexes","Temuco","City proper","Estimate - de facto","Final figure, complete","2020","302931","6"
"Chile","2020","Total","Both Sexes","Valdivia","City proper","Estimate - de facto","Final figure, complete","2020","176774","6"
"Chile","2020","Total","Both Sexes","Valparaíso","City proper","Estimate - de facto","Final figure, complete","2020","315732","6"
"Chile","2020","Total","Both Sexes","Villa Alemana","City proper","Estimate - de facto","Final figure, complete","2020","139310","6"
"Chile","2020","Total","Both Sexes","Viña del Mar","City proper","Estimate - de facto","Final figure, complete","2020","361371","6"
"China, Hong Kong SAR","2020","Total","Both Sexes","HONG KONG SAR","City proper","Estimate - de jure","Final figure, complete","2021","7481800",""
"China, Macao SAR","2020","Total","Both Sexes","MACAO","City proper","Estimate - de jure","Final figure, complete","2021","685400",""
"Costa Rica","2020","Total","Both Sexes","Alajuela","City proper","Estimate - de jure","Final figure, complete","2020","314209","8,9"
"Costa Rica","2020","Total","Both Sexes","Alajuelita","City proper","Estimate - de jure","Final figure, complete","2020","94548","8,9"
"Costa Rica","2020","Total","Both Sexes","Cartago","City proper","Estimate - de jure","Final figure, complete","2020","164121","8,9"
"Costa Rica","2020","Total","Both Sexes","Desamparados","City proper","Estimate - de jure","Final figure, complete","2020","245208","8,9"
"Costa Rica","2020","Total","Both Sexes","Goicoechea","City proper","Estimate - de jure","Final figure, complete","2020","138525","8,9"
"Costa Rica","2020","Total","Both Sexes","Heredia","City proper","Estimate - de jure","Final figure, complete","2020","143208","8,9"
"Costa Rica","2020","Total","Both Sexes","La Unión","City proper","Estimate - de jure","Final figure, complete","2020","112508","8,9"
"Costa Rica","2020","Total","Both Sexes","Limón","City proper","Estimate - de jure","Final figure, complete","2020","99836","8,9"
"Costa Rica","2020","Total","Both Sexes","Pavas","City proper","Estimate - de jure","Final figure, complete","2020","87827","8,9"
"Costa Rica","2020","Total","Both Sexes","Pérez Zeledón","City proper","Estimate - de jure","Final figure, complete","2020","143117","8,9"
"Costa Rica","2020","Total","Both Sexes","Puntarenas","City proper","Estimate - de jure","Final figure, complete","2020","140102","8,9"
"Costa Rica","2020","Total","Both Sexes","San Carlos","City proper","Estimate - de jure","Final figure, complete","2020","200151","8,9"
"Costa Rica","2020","Total","Both Sexes","SAN JOSÉ","City proper","Estimate - de jure","Final figure, complete","2020","347398","8,9"
"Costa Rica","2020","Total","Both Sexes","Pococí","City proper","Estimate - de jure","Final figure, complete","2020","150664","8,9"
"Cuba","2020","Total","Both Sexes","Bayamo","City proper","Estimate - de jure","Final figure, complete","2021","160077",""
"Cuba","2020","Total","Both Sexes","Camagüey","City proper","Estimate - de jure","Final figure, complete","2021","310501",""
"Cuba","2020","Total","Both Sexes","Ciego de Ávila","City proper","Estimate - de jure","Final figure, complete","2021","121457",""
"Cuba","2020","Total","Both Sexes","Cienfuegos","City proper","Estimate - de jure","Final figure, complete","2021","152511",""
"Cuba","2020","Total","Both Sexes","Guantánamo","City proper","Estimate - de jure","Final figure, complete","2021","215040",""
"Cuba","2020","Total","Both Sexes","Holguín","City proper","Estimate - de jure","Final figure, complete","2021","300653",""
"Cuba","2020","Total","Both Sexes","LA HABANA","City proper","Estimate - de jure","Final figure, complete","2021","2132288",""
"Cuba","2020","Total","Both Sexes","Las Tunas","City proper","Estimate - de jure","Final figure, complete","2021","174845",""
"Cuba","2020","Total","Both Sexes","Matanzas","City proper","Estimate - de jure","Final figure, complete","2021","144493",""
"Cuba","2020","Total","Both Sexes","Pinar del Río","City proper","Estimate - de jure","Final figure, complete","2021","145030",""
"Cuba","2020","Total","Both Sexes","Sancti Spíritus","City proper","Estimate - de jure","Final figure, complete","2021","109215",""
"Cuba","2020","Total","Both Sexes","Santa Clara","City proper","Estimate - de jure","Final figure, complete","2021","217819",""
"Cuba","2020","Total","Both Sexes","Santiago de Cuba","City proper","Estimate - de jure","Final figure, complete","2021","433329",""
"Czechia","2020","Total","Both Sexes","Brno","City proper","Estimate - de jure","Final figure, complete","2020","381346",""
"Czechia","2020","Total","Both Sexes","Hradec Králové","City proper","Estimate - de jure","Final figure, complete","2020","92939",""
"Czechia","2020","Total","Both Sexes","Liberec","City proper","Estimate - de jure","Final figure, complete","2020","104802",""
"Czechia","2020","Total","Both Sexes","Olomouc","City proper","Estimate - de jure","Final figure, complete","2020","100663",""
"Czechia","2020","Total","Both Sexes","Ústí nad Labem","City proper","Estimate - de jure","Final figure, complete","2020","92716",""
"Czechia","2020","Total","Both Sexes","Ostrava","City proper","Estimate - de jure","Final figure, complete","2020","287968",""
"Czechia","2020","Total","Both Sexes","Plzen","City proper","Estimate - de jure","Final figure, complete","2020","174842",""
"Czechia","2020","Total","Both Sexes","PRAHA","City proper","Estimate - de jure","Final figure, complete","2020","1324277",""
"Denmark","2020","Total","Both Sexes","Ålborg","City proper","Estimate - de jure","Final figure, complete","2020","217316","1,10"
"Denmark","2020","Total","Both Sexes","Århus","City proper","Estimate - de jure","Final figure, complete","2020","349433","1,10"
"Denmark","2020","Total","Both Sexes","Esbjerg","City proper","Estimate - de jure","Final figure, complete","2020","115650","1,10"
"Denmark","2020","Total","Both Sexes","Frederiksberg","City proper","Estimate - de jure","Final figure, complete","2020","104118","1,10"
"Denmark","2020","Total","Both Sexes","KOBENHAVN","City proper","Estimate - de jure","Final figure, complete","2020","633035","1,10"
"Denmark","2020","Total","Both Sexes","Odense","City proper","Estimate - de jure","Final figure, complete","2020","204718","1,10"
"Denmark","2020","Total","Both Sexes","Vejle","City proper","Estimate - de jure","Final figure, complete","2020","116468","1,10"
"Estonia","2020","Total","Both Sexes","TALLINN","City proper","Estimate - de jure","Final figure, complete","2020","437619",""
"Estonia","2020","Total","Both Sexes","Tartu","City proper","Estimate - de jure","Final figure, complete","2020","92972",""
"Faroe Islands","2020","Total","Both Sexes","TÓRSHAVN","City proper","Estimate - de jure","Final figure, complete","2021","13637",""
"Faroe Islands","2020","Total","Both Sexes","TÓRSHAVN","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","20354","11"
"Georgia","2020","Total","Both Sexes","Batumi","City proper","Estimate - de jure","Final figure, complete","2021","169095",""
"Georgia","2020","Total","Both Sexes","Kutaisi","City proper","Estimate - de jure","Final figure, complete","2021","135201",""
"Georgia","2020","Total","Both Sexes","Rustavi","City proper","Estimate - de jure","Final figure, complete","2021","128680",""
"Georgia","2020","Total","Both Sexes","TBILISI","City proper","Estimate - de jure","Final figure, complete","2021","1154314",""
"Georgia","2020","Total","Both Sexes","TBILISI","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","1184818",""
"Guernsey","2020","Total","Both Sexes","ST. PETER PORT","City proper","Estimate - de jure","Final figure, complete","2021","19203",""
"Hungary","2020","Total","Both Sexes","BUDAPEST","City proper","Estimate - de jure","Final figure, complete","2021","1737026",""
"Hungary","2020","Total","Both Sexes","BUDAPEST","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","2622241",""
"Hungary","2020","Total","Both Sexes","Debrecen","City proper","Estimate - de jure","Final figure, complete","2021","201043",""
"Hungary","2020","Total","Both Sexes","Debrecen","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","265599",""
"Hungary","2020","Total","Both Sexes","Györ","City proper","Estimate - de jure","Final figure, complete","2021","133340.5",""
"Hungary","2020","Total","Both Sexes","Györ","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","243919",""
"Hungary","2020","Total","Both Sexes","Kecskemét","City proper","Estimate - de jure","Final figure, complete","2021","110012",""
"Hungary","2020","Total","Both Sexes","Kecskemét","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","132520.5",""
"Hungary","2020","Total","Both Sexes","Miskolc","City proper","Estimate - de jure","Final figure, complete","2021","151798",""
"Hungary","2020","Total","Both Sexes","Miskolc","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","240977",""
"Hungary","2020","Total","Both Sexes","Nyiregyhaza","City proper","Estimate - de jure","Final figure, complete","2021","116684",""
"Hungary","2020","Total","Both Sexes","Nyiregyhaza","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","146668",""
